Name,Rating,Address,Price,ID,Reviews
Barrio Star,4.0,2706 5th Ave,$$,S4RLJ-TXmIzDVaJ4inamlQ,"[{'Text': 'Curtis is the man - excellent service and very attentive and frankly just a cool ass cat. Food was awesome and we had a great time, thank you for the...', 'Rating': 5}, {'Text': 'Curtis was the BEST server! Very attentive and helped us super quick!!!!!! Deserves a 1000% raise. Thank you for all your accommodations!', 'Rating': 5}, {'Text': 'Great churros! Loved the soup as well and the margarita   Great service and very friendly.', 'Rating': 5}]"
Cotixan Mexican & Seafood,3.0,4676 Clairemont Mesa Blvd,$,TbhFsS4jAV0-waAIUUmOYQ,"[{'Text': 'They serve pretty standard San Diego mexican food 24/7. The burritos are large (I only eat half normally) and packed full of meat. The salsas are great. I...', 'Rating': 3}, {'Text': ""This food is sooo good. Our family loves it. The only one thing that we don't enjoy is the service both spots in the Claremont area have terrible and rude..."", 'Rating': 2}, {'Text': ""Ordered a bean cheese and rice, burrito and Pollo Asada burrito.  THERE WAS A PENNY IN MY FATHER IN LAWS BURRITO !!!  Thank God He didn't swallow it!!..."", 'Rating': 1}]"
Antojitos Mexicanos del Tepeyac,4.0,3227 Ocean view Blvd,,D34-N1lAcm9q11hn2hqLxQ,"[{'Text': 'Been here several times and they never disappoint. Prices are on the higher side but servings are generous. Fresh food made when you order and aguas frescas...', 'Rating': 5}, {'Text': 'Loved this place I got the California burrito and it was huge and delicious. It took a little time to make but it was well worth it. Very good flavor on the...', 'Rating': 5}, {'Text': 'Ordered the following:\nTlacoyo de Carne Asada\nQuesadilla de Huitlacoche \n\nUnfortunately the carne asada had no seasoning, nor did the nopales, nor the beans...', 'Rating': 2}]"
Jane's Cafe,5.0,591 Camino De La Reina,$,0BOm-yeuANWxDqndvTiOfA,"[{'Text': ""I was looking for a place to eat breakfast and kill some time in MV. Jane's popped up with a 5-star rating and I made my way there. As other reviewers..."", 'Rating': 5}, {'Text': ""Hidden from outside view as it's inside the building on the first floor. The entrance is to the back of the building. \n\nThumbs up on the quality, taste, and..."", 'Rating': 5}, {'Text': 'Was looking for a spot to get a reasonably priced breakfast burrito in the MV area, stumbled upon this one on Yelp. Drove over and was severely confused...', 'Rating': 4}]"
Serrano's Coronado,3.5,126 Orange Ave,$$,NPKZIOlWoqEyitKUtdnmig,"[{'Text': 'This place was great!! \n\nWe were in the area and decided to give this place a shot. It did not disappoint. We made a reservation for 12 and they quickly had...', 'Rating': 4}, {'Text': 'Service / ambiance was a solid fine. \nFood was not good. \nThe price was outrageous.\nSkip it.', 'Rating': 2}, {'Text': 'The primary reason for this review being 1 star is the service. More often than not, the service is exceptionally poor. Last night, we arrived around 6:15pm...', 'Rating': 1}]"
La Perla Cocina Mexicana #2,4.5,1880 Grand Ave,$,MpbPH45c64ajeVAxUzkRRQ,"[{'Text': 'This is one of my top three favorite spots to grab burritos in San Diego. Here are some reasons: \n1) Less of a crowd compared to the PB location. \n2)...', 'Rating': 5}, {'Text': 'Freshest quality ingredients for Mexican around PB. Does breakfast burritos all day. 4% card fee so bring cash', 'Rating': 5}, {'Text': ""First timer at La Perla was I was on vacation from the east coast. Unbelievable breakfast burrito with bacon eggs potato and don't sleep on the salsa's..."", 'Rating': 5}]"
Lola 55,4.5,1290 F St,$$,HvPDGFu5z_agspTA1iiBkA,"[{'Text': ""I've been near this place more times than i can count but never when I'm hungry. Decided to stop in when the usual haunts all opened after 4pm. Seriously..."", 'Rating': 5}, {'Text': 'The food was delicious, but the ambiance definitely does not do the food justice. It was a cold and rigid cafeteria type environment that was a stark...', 'Rating': 3}, {'Text': 'Went in at opening. You order first before being seated, so all of your food comes out at the same time. \n\n\nI ordered a couple of things off of the menu...', 'Rating': 3}]"
Dos Brasas,4.0,1890 San Diego Ave,$,W8KysN0-Qiy5wIFE0wdA0A,"[{'Text': 'High reviews brought us here.\nWe ordered the chorizo burritos.\nMine had chorizo, light eggs, and potatoes.  \nThe burrito was very good. \nThe tortilla was...', 'Rating': 4}, {'Text': 'So this restaurant was recommended that we go there because they make fresh tamales each day well lo and behold we showed up and tried it, and the presence...', 'Rating': 1}, {'Text': ""I'm a fan.  It was absolutely love at first bite.  I got a breakfast burrito with potato and chorizo.  It was about $7. The burritos are a teensy bit..."", 'Rating': 5}]"
Los Reyes,4.5,2496 Broadway,$,hNKFo1K2grS9ZieRnQImLA,"[{'Text': 'One of the best places for Mexican food in all of San Diego!  Literally everything is delicious from breakfast to tacos to burritos to Micheladas! The...', 'Rating': 5}, {'Text': ""Great spot with friendly staff :) \nI enjoyed the fish taco and bean tostada. I was also surprised they have a great bar in the back. I'm definitely coming..."", 'Rating': 4}, {'Text': 'First timer here- I ordered the 4 street tacos combo with rice, beans, and a drink for $12.49, you can pick 2 different types of meat. I chose Carnitas and...', 'Rating': 4}]"
Karina's Cantina Gaslamp,3.5,755 5th Ave,$$,id2oey0l6gWB7RCtx8WHXg,"[{'Text': 'Me and my partner came for the first time to San Diego and came across a very upscale but very inviting cantina   We were quickly Helped by 3 wonderful...', 'Rating': 5}, {'Text': ""I've always liked going to Karina's however, the new location in Gaslamp wasn't what I expected.  It's more of a fast paced and the food isn't how it..."", 'Rating': 4}, {'Text': 'Food was worth the price. Service was very underwhelming \nStopped by Feb 25 2023\nWould probably recommend to friends', 'Rating': 1}]"
The Taco Stand,4.0,645 B St,$,Zc_r2V5Wb_QwryKU2ch3-A,"[{'Text': 'You know this place is good if I am leaving a review. \n\nThat said, this place is BANGING\n\nThe quality of ingredients, the customer service, the vibe of the...', 'Rating': 5}, {'Text': 'You know a place is great when your kids hate fish but they eat 3 pescado tacos and then ask if they can get another one !\n\nAlso my daughter dropped one of...', 'Rating': 5}, {'Text': ""Get ready for a foodie adventure of a lifetime! If you're looking for some of the most delicious Mexican cuisine in San Diego, you simply have to check out..."", 'Rating': 5}]"
664 TJ Birrieria,4.0,1794 Newton Ave,$,G490wIFt0esrvxXFvbqovQ,"[{'Text': ""This is one of my favorite taco shops in SD. I first visited this location, but I've since been to a few of their others and have a consistently great taco..."", 'Rating': 5}, {'Text': 'First time coming here on Sunday. \nAround noon. \nIt was pretty busy inside. Not much to sit but they have outside patio which was nice so we opted for that....', 'Rating': 4}, {'Text': ""This is hands down the best birria place I've found in San Diego. Now they are becoming more popular & opening up in different locations but this location..."", 'Rating': 4}]"
Juan Tequila Bar & Restaurant,4.0,535 4th Ave,$$,LljxHSN7eQ5A00-0AbBReA,"[{'Text': ""Best shrimp tacos (portion size was 2 tacos) I've ever had and the smoky paloma was great. Good service and friendly, professional staff. Small place that..."", 'Rating': 5}, {'Text': 'Arrived on a Saturday night and made reservations via Yelp. We arrived and it was a s**t show. They had 2 servers, 1 bartender and some random guy that said...', 'Rating': 1}, {'Text': 'Pinche música todo al 100, el ambiente al 100.\nMusic was good and the environment was at 100! Salud mi gente!!!', 'Rating': 5}]"
Bud's Louisiana Cafe,4.5,4320 Viewridge Ave,$$,AS--bXkiFStoRkwoLqkJEg,"[{'Text': 'Absolutely loved this restaurant. Our server was nice. The food was great and came out fresh and hot. The vibe is like no other restaurant I have been to.', 'Rating': 5}, {'Text': ""This place it's awesome. I get something different everyone I go there. It's a must stop when we have visitors from out of town. We go there for date..."", 'Rating': 5}, {'Text': 'Absolute hidden gem in San Diego as it is tucked in a small business park in a light traffic area of our city. As someone who has been to New Orleans a...', 'Rating': 5}]"
Casa De Pico,4.0,5500 Grossmont Center Dr,$$,IxoSGwRJgseQiPPaPxZX3w,"[{'Text': ""My middle son and I have always loved Casa De Pico, but haven't been in a couple of years. \nWe decided to come here on a mother son date tonight, and had..."", 'Rating': 5}, {'Text': ""VERY disappointing. I'm only giving this place two stars because it has such potential but clearly there is a sanitation issue in the kitchen and very..."", 'Rating': 2}, {'Text': 'I have been coming here for several years. Today I really noticed how Casa De Pico has stepped up their game. The little things like large napkins and...', 'Rating': 5}]"
TaCaliente Mexican Grill,4.5,1266 University Ave,,Z6IMLD5-qu0FVxVpLDutuQ,"[{'Text': 'Hubs and I were in Hillcrest and we were craving micheladas so we stopped in to try the ones here. \n\nOur server/cashier Gabi was so sweet and put up with...', 'Rating': 5}, {'Text': ""Solid Mexican spot. U won't be disappointed. Salsas 3.5 out of 5. \nTacos 4 out of 5.\nGood parking spaces\nOpen late\nGood location\nClean \n\nIt's down the..."", 'Rating': 4}, {'Text': 'Took a small day trip to view the neighborhoods. Hillcrest was our last stop. We found this just looking up a small snack on our way home. Well we had no...', 'Rating': 5}]"
La Palapa Authentic Mexican food ,4.5,4386 Moraga Ave,,iVWC7ivyOVNJsnxSreMopg,"[{'Text': 'Just love this shop!  \nCarne Asada burrito is legit.  The steak is quality, even has a little char to it. Not like the rubbery Carne you sometimes get....', 'Rating': 5}, {'Text': 'La Palapa is a hole-in-the-wall taco joint in which they are one of only four businesses as part of a tiny Bay Park/Clairemont plaza. There were two tables...', 'Rating': 3}, {'Text': ""I've had to re-review this restaurant.... In the beginning, the food IMO was simply awesome... (I was a regular customer for their shrimp burrito, until..."", 'Rating': 1}]"
Tacos El Gabacho  ,5.0,9612 Dale Ave,$,lVOgs_f0N3fU0lkca9s10A,"[{'Text': 'I hired Devan and Maria for a work event recently and it was a big hit. Everyone enjoyed the food and we were very well taken care of. Thank you!', 'Rating': 5}, {'Text': 'I called them to do a catering experience for my nephew who wanted tacos after his small wedding.  He is pescatarian so it was important that the taquero...', 'Rating': 4}, {'Text': 'Catered for my office party and neighbors. Very good tacos and sides. They came to set up on time and it was cool to get served tacos right in your...', 'Rating': 5}]"
De Nada Kitchen & Market,4.5,2123 Adams Ave,$$,T_Zfp6uwrV2zrWBTVApCZg,"[{'Text': 'This place is a hidden gem! The food is amazing! The atmosphere is amazing! The location is amazing! We will be back!', 'Rating': 5}, {'Text': ""I really think this place has sooo much potential that it's not quite living up to yet. It may just have been an off night but it was very sleepy (like dead..."", 'Rating': 4}, {'Text': 'Small place, excellent albondigas. Made to feel like I was part of the family. Eat at the bar and you can chat with the team', 'Rating': 5}]"
Cotija Taco Shop,3.0,7285 Navajo Rd,$,5_Kqx3E0_GDn-5g_Ac7pAg,"[{'Text': 'Fire ! I killed my Cali b in 10mins  if you say this place is nasty you are tripping  or maybe a bad cook was around . But whoever was grill daddy tonight...', 'Rating': 5}, {'Text': ""When I first moved to San Diego from Virginia in 1997, I discovered that there was more to Mexican food than Taco Bell. That's the good news. The bad news..."", 'Rating': 3}, {'Text': ""Stopped in yesterday. Guys you must do better..... this goes in the worst category. We couldn't figure out if it was sour cream and green food dye or mayo..."", 'Rating': 1}]"
664 TJ Birrieria,4.0,540 University Ave,,hdD_73QdBlp81cy0Hq21Yg,"[{'Text': 'I came to TJ Birrieria on a Monday night. \n\nThe service was very prompt, we were always attended to and the food came quickly as well! \n\nI ordered the...', 'Rating': 4}, {'Text': ""I'm not sure how many reviews in San Diego it will take me before I stop mentioning the horrendous parking situations. Like others have mentioned, it can be..."", 'Rating': 2}, {'Text': 'Birria Tacos and Tostabirrias Con Queso\n\nRating: 8.5/10. Soo flavor packed and filling. Meat was incredibly moist and well seasoned. Super super affordable...', 'Rating': 4}]"
URBANA Mexican Gastronomy,4.0,12841 El Camino Real,$$,t546-VZbBvO6zGk1SuIhFQ,"[{'Text': 'Amazing spot at the Sky Deck, and it was lively. Service was excellent here and provided great recommendations. \n\nOrdered different types of tacos, al...', 'Rating': 5}, {'Text': 'Was craving tacos so after searching Yelp, I came across this place and thought to give it a try! We visited on a rainy Sunday night for an early dinner....', 'Rating': 5}, {'Text': ""this hurts because I really do not like writing bad reviews....but I have no choice. \n\nhere's the scenario in order. \n\n1) we checked in with host...he..."", 'Rating': 1}]"
Serrano's Street Tacos & Bar,4.5,624 E St,$$,P-ULRpLZBd-5YGXmUDRq7w,"[{'Text': 'Delicious! I mean wow! This place is such a wonderful restaurant. \nFirst of all, the vibes are immaculate. The set up inside is beautiful and clean. The...', 'Rating': 5}, {'Text': ""Stopped by Serrano's for an early dinner last Friday before hitting up the clubs and .y group had a great time here! Our server was very friendly and..."", 'Rating': 4}, {'Text': 'We walked from the ferry in Coronado on our way to the Hotel Del and heard the music playing coming out of this wonderful little Mexican restaurant...\nIt...', 'Rating': 5}]"
Vallarta Express,3.0,9313 Mira Mesa Blvd,$$,-c-BqOOxaE5owUuvfjWMJA,"[{'Text': ""I swear I'll start my diet tomorrow, but for now, it's worth all the calories.\n\nCalifornia Burrito was a good size with all the right fixin's.\n\nChristian..."", 'Rating': 5}, {'Text': 'A loyal customer for years and Vallarta Express has now lost my business over them failing to correct their mistake.\nMy family and I have been going to...', 'Rating': 1}, {'Text': ""I used to be a big fan of this chain since I would usually go to the location off of genesis but it's not the same quality anymore. \n\nThis order..."", 'Rating': 3}]"
