business_id,name,category,rating,price,address,latitude,longitude,reviews
kIWdf2mHELhVSTdKP2-cpg,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.0,$,"3661 Las Posas Rd Camarillo, CA 93010",34.24130601371843,-119.02129958240565,
o8hcf7j5V-HFKkOaN2mJLQ,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.0,$,"4860 Santa Rosa Rd Camarillo, CA 93012",34.2159942480028,-119.005886390805,
jU_3hrmU_G3e8y1UMeHB_A,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.0,$,"4110 E Main St Ventura, CA 93003",34.262573786792,-119.237050563097,
53rfDwknLqVa2icaXuvkBQ,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"3120 S Saviers Rd Oxnard, CA 93033",34.1712213476207,-119.177122641395,
yn6m2BzVrnpf3cNNavvI4A,Tacos Beto,"['Food Trucks', 'Mexican']",3.5,$,"Saviers Rd And Lark St Oxnard, CA 93033",34.1725693,-119.1775208,
C01idrjbIQNGQmjKNzyKvg,Charleys Cheesesteaks,"['Sandwiches', 'Cheesesteaks', 'Fast Food']",2.5,$,"740 Ventura Blvd Ste F-205 Camarillo, CA 93010",34.217507,-119.061539,
ysoelctBzwypIDQHUibY8g,Panda Express,"['Chinese', 'Fast Food']",2.5,$$,"2121 N. Rose Ave. Suite 480 Oxnard, CA 93030",34.22121,-119.15969,
LF46chB9wi7Z7B7LT4_Njw,Pier City Cider,"['Cideries', 'Pizza']",5.0,$$,"2290 Eastman Ave Ste 110 Ventura, CA 93003",34.25244,-119.22917,
j2ejbNuRB2fiWytvmCLqpQ,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"1745 S Victoria Ave Ventura, CA 93003",34.2579491020166,-119.211407301501,
fs5qugU1gxy5TKkcvtPKMA,Chinatown Express No 58,['Chinese'],3.0,$,"2450 Saviers Rd Oxnard, CA 93033",34.1769298,-119.1773451,
VM7xjkYjIqIZTKTQXghpjw,Del Taco,"['Fast Food', 'Mexican']",2.5,$,"4393 E Main St Ventura, CA 93003",34.2625527,-119.2328385,
fdRqYAJgBdYBSzOlA35Ryg,Taco Bell,"['Mexican', 'Fast Food']",2.0,$,"95 Daily Dr Camarillo, CA 93010",34.2215,-119.066667,
ThKIrMEtyRm8mRbIKj75Pg,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",2.0,$,"2805 Saviers Rd Oxnard, CA 93033",34.1739232,-119.1778049,
FlStjIbxGqEXei-_Tuih_g,Starbucks,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",4.0,,"3550 Main St Ventura, CA 93003",34.26430725,-119.24508734,
D8CGCXg94qjgKMAJU5oYFA,PizzaMan Dan's,"['Pizza', 'Chicken Wings', 'Sandwiches']",3.5,,"550 Collection Blvd Oxnard, CA 93036",34.2401238,-119.1773124,
ybhf0vuiTcSxdMNPahcijQ,El Pollo Loco,"['Mexican', 'Fast Food']",2.0,$,"399 N Las Posas Rd Camarillo, CA 93010",34.22070456587538,-119.070361,
JjTuREJtzd3Fnd0uXwMDmQ,Fatburger & Buffalo's Express,['Burgers'],3.0,$$,"740 Ventura Blvd Ste 228 Camarillo, CA 93010",34.21592872,-119.0621101,
b6GgwdGiSTYy2cyiONyCOQ,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.5,$,"2581 E Vineyard Ave Ste M Oxnard, CA 93036",34.234594,-119.171854,
ige8scHFHq-59mN4CnLjvA,Gino's Italian Pizzeria,"['Italian', 'Pizza', 'Sandwiches']",4.5,,"628 Cooper Rd Oxnard, CA 93030",34.2043851,-119.1719979,
XWGXtPs1XcnOIT9QRmDmWA,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",2.0,$,"3351 Saviers Rd Oxnard, CA 93033",34.1693259124222,-119.178279587707,
a5PFdMhrL1K3wjM6spqIWw,Wendy's,"['Fast Food', 'Burgers']",2.0,$,"2662 Thompson Blvd. Ventura, CA 93003",34.27215,-119.26101,
8nWFY75jJTOn2A_avK4VQw,Juarez Tacos,"['Tacos', 'Food Trucks']",3.0,,"451 W Hueneme Rd Oxnard, CA 93033",34.14804882012285,-119.1822630022963,
VxiBcMgArJFvgpkSMZxDnA,MunchBreak,"['Food Trucks', 'American (New)']",5.0,,"2557 Cortez St Oxnard, CA 93036",34.23203,-119.16807,
gdpc4R_mjskajgXKCGU61w,Subway,['Sandwiches'],2.5,$,"410 W Pleasant Valley Rd Oxnard, CA 93033",34.1542124090656,-119.1812865,
M3b-UyWUiCC3j-C3u3op_w,Wendy's,"['Fast Food', 'Burgers']",2.5,$,"149 West Ventura Blvd Camarillo, CA 93010",34.2162459954757,-119.070984795781,
9oe83p2ZrOSjPe1iHt5bvg,PhilHouse,"['Filipino', 'Seafood', 'Noodles']",3.5,,"4833 S Rose Ave Island Pacific Supermarket Oxnard, CA 93033",34.15654,-119.15979,
ovRWbrOTRhbk3PYbn4HFIQ,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",2.5,$,"11044 Citrus Dr Ventura, CA 93004",34.2915524817932,-119.1569176,
tXubtekMLlqHWD8NehApXg,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"480 N Rose Ave Oxnard, CA 93030",34.20609113607492,-119.15924942820084,
o6COrW_4wx5y-MqYzMOWRw,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.5,$,"1650 Arneill Rd Camarillo, CA 93010",34.2349602950563,-119.038584530354,
CyhmpKe1bPlqvqQR5Nc_dg,Jack in the Box,"['Burgers', 'Fast Food', 'Tacos']",2.5,$,"2352 E Thompson Blvd Ventura, CA 93003",34.2731816,-119.265586,
Fk5uSa8Fa2t3DOOVFEZt_Q,A Bar Called Country,"['Bars', 'American (New)']",2.5,,"211 E Santa Clara St Ventura, CA 93001",34.2798,-119.29743,
FiqK3Mh9alQfTPi7WpP3IQ,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"5980 Telegraph Rd Ventura, CA 93003",34.277832,-119.2136664,
DtgDhFzegFwZWLukpGOceQ,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.5,$,"850 Wendy Dr Newbury Park, CA 91320",34.1880985902205,-118.940613740974,
YfSfV8WdlbfqeJCFYGoCBw,Wendy's,"['Fast Food', 'Burgers']",2.5,$,"307 Arneill Road Camarillo, CA 93010",34.21966,-119.03966,
aLtdtdvqwwwHQDcDqSadPg,Birria El Chava 805,"['Tacos', 'Food Trucks']",5.0,,"930 South A St Oxnard, CA 93030",34.19185,-119.17819,
SssBzg28dHvqN5RW62lJng,Panda Express,"['Chinese', 'Fast Food']",2.0,$,"199 West Ventura Blvd Camarillo, CA 93010",34.2159625473561,-119.071828880909,
F5Oz7UgMxDvgN9Q5T3J4pA,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.0,$,"1450 Doris Avenue Oxnard, CA 93030",34.2080399,-119.19414,
1O4CNTOYs7VoPJ0cJ_EloA,Wendy's,"['Fast Food', 'Burgers']",2.5,$,"1401 Victoria Ventura, CA 93003",34.262277,-119.212264,
LC_-i3jeYNQX8qtmoIA-eQ,City Bowl Express,['Chinese'],3.0,$,"4693 Telephone Rd Ste 6 Ventura, CA 93003",34.26033,-119.23544,
hUQoj3q56lLyM1ifTuRD4Q,Burger King,"['Burgers', 'Fast Food']",1.5,$,"21 W Main St Ventura, CA 93001",34.281415,-119.30107,
88Ei19vEIp64UMuqk5O6Uw,Jack in the Box,"['Burgers', 'Fast Food', 'Tacos']",2.0,$,"2115 S Victoria Ave Ventura, CA 93003",34.25438,-119.21074,
8jIuLGM4W957pmTx4IlHuQ,Lola Betty's Kitchen,"['Food Trucks', 'Filipino', 'Desserts']",5.0,,"104 E Thompson Blvd Ventura, CA 93001",34.277989,-119.298964,
kD-PnH_S11_mQznv-aazFQ,Subway,"['Fast Food', 'Sandwiches']",3.0,$,"Naval Base Ventura County Navy Exchange Bldg 16 Point Mugu, CA 93042",34.1208113575743,-119.102656364441,
nbpsG6aqs5JNHY3yOp4HGg,Carl's Jr,"['Burgers', 'Fast Food']",2.0,$,"2427 E Thompson Blvd Ventura, CA 93003",34.27346069886407,-119.26447106381106,
M-C3Rexyb70n8qi7rc-gtg,Wingstop,['Chicken Wings'],2.5,,"51 W Main St Ventura, CA 93001",34.282188,-119.30144,
Ek3jHXqp9TMxE-sAXQEQUA,WaBa Grill,"['Fast Food', 'Asian Fusion']",2.0,,"1355 Channel Islands Blvd Oxnard, CA 93033",34.17688,-119.19339464,
XZtfu5uNB1TJKdrv3E8EzQ,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.5,$,"2104 E Ponderosa Dr Camarillo, CA 93010",34.223272598350185,-119.04174308461089,
pHs8PGAX3xIq4ybh2Z2eaA,Burger King,"['Fast Food', 'Burgers']",1.5,$,"21 W Main St Ventura, CA 93001",34.2814096,-119.3011292,
iwylhW6YCN3_66AUEmNAlw,La Fonda Del Rey,['Mexican'],2.5,$$,"455 S A St Oxnard, CA 93030",34.198281,-119.1787542,
ZLRmbNYX6v4fXtmsUYrJOw,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",2.0,$,"351 E Channel Islands Blvd Port Hueneme, CA 93041",34.1760748115913,-119.195586399263,
kw0AxBtdT6H8YeqoBvfBAg,Jack in the Box,"['Burgers', 'Fast Food', 'Tacos']",2.5,$,"2580 N Vineyard Ave Oxnard, CA 93030",34.2343360713769,-119.170909970999,
FTWs6CRQsbJOFDQEHDxQbg,Papa Johns Pizza,"['Pizza', 'Chicken Wings', 'Fast Food']",2.0,$,"5722 Telephone Road Ventura, CA 93003",34.26421341539444,-119.21347602822436,
u7WsJBw12pIyFWpUuQApOA,El Pollo Loco,"['Fast Food', 'Mexican']",2.0,$,"200 W Vineyard Ave Oxnard, CA 93030",34.22584830714302,-119.1788793,
gj4S6iSpTKGHD1-4OP-2Iw,Mr. B Restaurant,"['Middle Eastern', 'Mediterranean', 'Halal']",4.0,,"3301 E Main St Ste 2590 Ventura, CA 93003",34.268319,-119.248632,
OTg8G7hM8TKLR65Wv7ji5w,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",1.5,$,"2201 N Rose Oxnard, CA 93030",34.2223621506073,-119.158898959877,
3XKkc9e_tR6FY9TOneln1w,Cemitas Poblanas La Paloma,"['Mexican', 'Food Trucks']",5.0,$,"1664 S Oxnard Blvd Oxnard, CA 93030",34.1836859733654,-119.169341089734,
T_wBT9PVEG5K4nptiYlkxw,Del Taco,"['Fast Food', 'Mexican']",2.5,$,"2000 N Rose Ave Oxnard, CA 93036",34.22006,-119.15764,
UqwVhHSPKk602mYZ1LfcYg,Taco Bell,"['Mexican', 'Fast Food']",2.0,$,"1725 N Oxnard Blvd Oxnard, CA 93030",34.217681,-119.177219,
t_bhF_rS2F6biDIcHFHFZg,El Oaxaco,['Mexican'],3.5,$,"335 W 4th St Oxnard, CA 93030",34.1991349,-119.1802098,
zP2nLgyWT-x0I0FNsSO8uQ,Pizza Hut,"['Pizza', 'Chicken Wings', 'Fast Food']",2.0,$,"210 Arneill Rd Camarillo, CA 93010",34.2185315292553,-119.0387418,
Ukp8s2HfpBhIfqGm_EDJWg,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",2.5,$,"4901 Verdugo Way Camarillo, CA 93012",34.2163818,-119.005004614592,
LhD49mE4t4vZ2FTZUUxPqw,Panda Express,"['Chinese', 'Fast Food']",2.0,$,"1722 Victoria Ave Space C Ventura, CA 93003",34.2590459135466,-119.210583336827,
8WR-fhe7xtXNY-vB3ji7Vw,Antojitos Mexicanos El Hidalguense,"['Food Trucks', 'Tacos']",4.0,,"1100 S Oxnard Blvd Oxnard, CA 93030",34.189788,-119.1766285,
BmPMhqMCrSBnLyw03-egHw,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.0,$,"1145 S Victoria Ave Ste A-1 Ventura, CA 93003",34.26445,-119.21272,
SwDwccUAkJHU6FzyfLFYjQ,Burger King,"['Fast Food', 'Burgers']",1.5,$,"5950 Telegraph Rd Ventura, CA 93003",34.2777213430454,-119.2140224576,
-E3KVauibwR14KRWaHtwgA,Sarku Japan,['Japanese'],2.5,$,"3301 E Main St Ventura, CA 93003",34.26747254140143,-119.24899685127612,
KzfuufzVgMyKk1cmOucX6w,Subway,['Sandwiches'],1.5,$,"2050 E Pleasant Valley Rd Unit C Oxnard, CA 93030",34.16095,-119.15234,
Q-40s4cEPhyP7cWLPCXZHQ,Panda Express,"['Chinese', 'Fast Food']",2.5,$,"2500 Las Posas Rd. #f Camarillo, CA 93010",34.2370721798329,-119.036400189238,
YcET5yNdFQ5Os87eiurpWw,Burger King,"['Burgers', 'Fast Food']",2.0,$,"2001 N Oxnard Blvd Oxnard, CA 93036",34.221316,-119.177936017513,
8Dgt2RNW40LyXdl13GKAIQ,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",2.5,$,"1291 S Victoria Ave Oxnard, CA 93035",34.189584,-119.221602,
AFG35ubGaqYqfMQVK9kpiw,Carniceria  Rodeo,['Mexican'],3.0,$,"2151 E Channel Islands Blvd Oxnard, CA 93033",34.1735430298177,-119.150204993784,
7KJrPKNoZyDEPXqdMQ8-hA,Taco Bell,"['Fast Food', 'Mexican']",1.5,$,"1505 Flynn Rd Camarillo, CA 93012",34.230635,-119.015645,
MqdyWryBS7vm3fJ0gTUP9A,Tacos Al Vapor El Mocho,"['Food Trucks', 'Tacos', 'Seafood']",5.0,,"2001 N Oxnard Blvd Oxnard, CA 93036",34.221316,-119.1779255,
zCTHF1YrjINttv75vcCgcQ,Burger King,"['Burgers', 'Fast Food']",1.5,$,"181 S Arniell Rd Camarillo, CA 93010",34.2180258950466,-119.039386,
3wrlc_Hw9i8qRytXP2OTCQ,Vaquero Loco Taco Truck,"['Food Trucks', 'Mexican']",4.5,,"2805 E vineyard ave Oxnard, CA 93036",34.237838106847285,-119.16947461999463,
07hTYldUCqpLn_J8oZOvlQ,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.0,$,"1017 N Ventura Ave Ventura, CA 93001",34.2927131652832,-119.29776763916,
BxdhnogAkOU_PEZPQz9Tig,Jersey Mike's Subs,"['Delis', 'Fast Food', 'Sandwiches']",2.5,$,"1145 S Victoria Ave Spc D Ventura, CA 93003",34.2645824,-119.2125992,
Eg4OBDPSgdYVnpNiIe57SQ,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",1.5,$,"1650 Daily Dr Camarillo, CA 93010",34.2183319686301,-119.049444794655,
BuoR3kbi2NBbnkps8Dqgcg,Chuck E. Cheese,"['Pizza', 'Arcades', 'Kids Activities']",2.5,$$,"4714 Telephone Rd Ventura, CA 93003",34.2610956861302,-119.232010379206,
Qjrqq7YVXjQxhGa_sgXLiw,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.0,$,"1960 N Rose Ave Oxnard, CA 93036",34.2197169,-119.15697860777838,
RD5_7ElgSxxmxhcazh0jwg,Papa Johns Pizza,"['Pizza', 'Fast Food', 'Chicken Wings']",4.5,,"5722 Telephone Rd Ventura, CA 93003",34.26409923746729,-119.21433731165847,
qMtYFKcpZr9iMG3T9yBzcg,Taco Bell,"['Mexican', 'Fast Food']",3.0,$,"900 N Ventura Rd Oxnard, CA 93030",34.21075,-119.19459,
BKyKZzBCeCzotLTOgVTz_w,Lighthouse Cafe,"['Salad', 'Sandwiches', 'Burgers']",4.0,,"1 University Dr Camarillo, CA 93012",34.162122,-119.04349,
Ql047UGdkZ6KupnuDP_Myg,Totally Sauced Catering,"['Tacos', 'Burgers']",4.5,,"115 Dawson Dr Camarillo, CA 93012",34.21492,-119.03439,
us4k8Kgaevw4WdE-j4usGA,Bar. B.Q. House,['Barbeque'],5.0,,"2655 Saviers Rd Oxnard, CA 93033",34.1748596444236,-119.177689366463,
aJTjx6ee7r4EHMlfFUcBnQ,Pizza Hut,"['Pizza', 'Chicken Wings', 'Fast Food']",2.0,$,"2410 Saviers Rd Oxnard, CA 93033",34.176737,-119.17729,
C58dcg1cR201hY789q5uyw,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",1.5,$,"960 N Ventura Rd Oxnard, CA 93030",34.2112798,-119.194235801697,
r2E0dUSWt1iDC8RgKO8b2A,Pepe’s Tacos,['Tacos'],0.0,,"3712 Saviers Rd Oxnard, CA 93033",34.1655254,-119.1774651,
L0Y9I3oNYnBI1bbCxHRhnw,Tacos La Reyna,"['Food Trucks', 'Mexican']",4.0,,"Oxnard, CA 93030",34.20661545,-119.17839813,
3t_5C4ZOMy_MHMg6z9zeXQ,Subway,['Sandwiches'],3.0,$,"2031 Statham Blvd Unit 365-0108 Oxnard, CA 93033",34.1799159580168,-119.165917626092,
OOKsyBa_2_GwT4TTmZgGPw,Panda Express,"['Chinese', 'Fast Food']",2.5,$,"693 W. Channel Islands Blvd. Port Hueneme, CA 93041",34.1761949,-119.2184075,
3MJ_GlTZhHJZFwkKP5GANQ,La Flor De Mayo,"['Grocery', 'Mexican']",4.5,$,"733 Cooper Rd Oxnard, CA 93030",34.2047729492188,-119.170791625977,
C54TuJhsnNwQqFtQcQMsrw,Subway,['Sandwiches'],3.5,$,"2790 E Thompson Blvd Ste A Ventura, CA 93003",34.2718769389306,-119.258852045919,
xR4qZ6HyDCBbgpZHtkmcWQ,Pizza Hut,"['Pizza', 'Chicken Wings', 'Fast Food']",2.0,$,"1455 S Victoria Ave Ste A Ventura, CA 93003",34.261233,-119.212237,
pngee0w5L0ltwnaiYteQgA,Cookie Jar By K,"['Gluten-Free', 'Desserts']",0.0,,"Naval Air Station Point Mugu, CA",34.13668,-119.10159,
4IQo3aw3UNU4tNx7NCtlSg,Point Club Cafe & Bar,"['Barbeque', 'Mexican', 'Cocktail Bars']",5.0,,"1651 Anchors Way Dr at Harbortown Point Ventura, CA 93001",34.2519227,-119.2662743,
rGepL20bsUWDKat-hupBRQ,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",2.0,$,"2350 Las Posas Rd Camarillo, CA 93010",34.2349728149421,-119.038225729448,
LgnM4LIjLvA5nlBQPWP1yA,Chinese Combo 1,['Chinese'],3.5,,"2661 Saviers Rd Ste D Oxnard, CA 93033",34.175175,-119.179332,
7HD7xKyvi158Rrn4w2DZ1A,Freudian Sip,"['Coffee & Tea', 'Breakfast & Brunch']",3.5,$,"1 University Dr Student Union Building Camarillo, CA 93012",34.161385,-119.044617,
XXad7sTlrJifHn9HxRhaFQ,Carl's Jr,"['Burgers', 'Fast Food']",2.0,$,"411 S Reino Rd Newbury Park, CA 91320",34.1714514106964,-118.95524935276127,
HBPaY0d-NkDaI6dKtV5Hgg,Quality Foods Indian grocery,"['Indian', 'Fruits & Veggies', 'Herbs & Spices']",4.5,,"214 Arneill Rd Next To Pizza Hut Camarillo, CA 93010",34.21863,-119.03866,
B0ThYUnB1yFmUeeYW1hH5A,Cupid’s Delight Asian Market,"['International Grocery', 'Filipino']",5.0,,"3585 Saviers Rd Oxnard, CA 93033",34.16706,-119.17793,
h3lYaZI14PkkhlnfgNYHKw,Sbarro,"['Pizza', 'Italian']",2.5,$$,"3301 E Main St Pacific View Mall Ventura, CA 93003",34.26728,-119.24891,
mcebPyQ25Za0WECClK8uDA,Woodside Market,"['Grocery', 'Delis']",3.5,$,"4509 Pleasant Valley Rd Camarillo, CA 93012",34.2107144581747,-119.009812255082,
SkkjQpURgoE52CRqUCzPiA,Jamba,"['Juice Bars & Smoothies', 'Sandwiches']",3.0,$,"5021 Verdugo Way Ste 102 Camarillo, CA 93012",34.215797957677644,-119.0039502552559,
hdqVcTbkcU6H-VyIM_fzVA,XO Mexican Fusion,"['Breakfast & Brunch', 'Tacos']",3.5,,"2091 N Oxnard Blvd Oxnard, CA 93030",34.223037,-119.177677,
eS2g8RfplgLphOmgkaQS9A,Taco Bell,"['Fast Food', 'Mexican']",2.5,$,"559 W Channel Islands Blvd Port Hueneme, CA 93041",34.17566,-119.21083,
nc6I0a9L-MeAGGJMVpIDMg,Gonzalez Restaurant,['Mexican'],4.5,,"450 S Oxnard Blvd Oxnard, CA 93030",34.1983195,-119.1772051,
WE6DPz3_KTtI8671GulT1w,Jersey Mike's Subs,"['Fast Food', 'Delis', 'Sandwiches']",2.0,,"5101 Telegraph Rd Ste 102 Ventura, CA 93003",34.27666,-119.22625,
i03w5wt_V-0JAJ-1JgAW-w,Fresh Mex Bar & Grill,"['Sports Bars', 'Mexican']",2.5,,"4238 Saviers Rd Oxnard, CA 93033",34.16133,-119.17701,
vce4F-tW8-FhzKyep2WAxA,Subway,['Sandwiches'],2.5,$,"51 W Main St Ste C Ventura, CA 93001",34.282114,-119.301285,
hhVKwwIbx2dTJTLq72YkJA,Del's Pizza,['Pizza'],3.0,$,"620 S Oxnard Blvd Oxnard, CA 93030",34.1958776,-119.1770849,
K2zrOMhR36Mkt4DDMY_iKw,Pizza Hut,"['Pizza', 'Chicken Wings', 'Fast Food']",2.0,$,"820 N Ventura Rd Oxnard, CA 93030",34.2097165320278,-119.194130520368,
BhH9svjs8CjE6ZH0f5wySQ,Ojo De Agua,"['Food Trucks', 'Tacos']",3.5,,"1309 Savier Rd Oxnard, CA 93033",34.18623,-119.177882,
_B1EJRK1J55mAbosZFG2dg,El Mexicano,"['Department Stores', 'Mexican']",5.0,,"231 W Hueneme Rd Oxnard, CA 93033",34.1476378,-119.1799657,
_wt1taS7CVa7L-D6lh2jBg,Jack in the Box,"['Burgers', 'Fast Food', 'Tacos']",2.5,$,"917 Academy Dr Thousand Oaks, CA 91320",34.191512,-118.938868,
k3YOlWmZ6j3LM8XNPnqHbA,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",2.0,$,"550 S Victoria Ave Oxnard, CA 93035",34.196549,-119.220744,
UXBETBSlpc4f7FMDrlsFAA,Gold Coast Beestro,"['American (New)', 'Coffee & Tea']",2.0,$,"32ND St Bldg 61 Port Hueneme, CA 93041",34.164186127402,-119.201707676607,
wDT6iHZNxzFfESQiE1ycUg,Baja Fresh,"['Tex-Mex', 'Mexican', 'Fast Food']",2.5,$,"5021 Verdugo Way Ste 101 Camarillo, CA 93012",34.21561,-119.00338,
uYgEgglj_ae3TeAD3RtfLw,Subway,['Sandwiches'],3.0,$,"600 S Victoria Rd Oxnard, CA 93035",34.1959618,-119.2205733,
Ieqd9_RugsuPQUhhFLRUOg,La Carreta de Don Gaby,['Mexican'],4.0,,"Oxnard, CA 93030",34.2054029,-119.1681373,
AhOa8ez9tjrHglIAKO0wpw,The Taco Shop,['Mexican'],0.0,,"3630 Saviers Rd Oxnard, CA 93033",34.1666093,-119.1769717,
133AEd5XhihBDAA8a_bAFw,Puerto Nuevo Resturant,"['American (Traditional)', 'Mexican', 'Seafood']",1.5,,"3600 Saviers Rd Oxnard, CA 93033",34.167023,-119.177109,
3kIBJL7bBAA5anxmGkTJRw,PizzaMan Dan's,"['Pizza', 'Chicken Wings', 'Sandwiches']",0.0,,"450 S Victoria Ave Ste B Oxnard, CA 93030",34.198956,-119.220672,
P_J_ivegeMbXjuTDZYp04w,China Max,['American (New)'],2.0,$,"740 Ventura Blvd Camarillo, CA 93010",34.2178459,-119.0605087,
aAYjmsj1A2_xeHqOFwBBgg,Pins Grill at Buena Lanes,"['Mexican', 'Pizza', 'Burgers']",3.5,,"1788 Mesa Verde Ave Ventura, CA 93003",34.2573978912214,-119.215697043909,
5pps5ikJhemZyKp2c8zEMQ,Panda Express,"['Chinese', 'Fast Food']",2.5,$$,"3301 E. Main St. Space 2580 Ventura, CA 93003",34.26728,-119.24891,
CnTYhmV0pLIRgRLQZxTBmQ,Subway,"['Sandwiches', 'Fast Food']",1.5,$,"2583 Dodson St Bldg 1167 Port Hueneme, CA 93041",34.1661855700182,-119.198326732912,
GhuE-YBTvtnTEu_QyDdEdg,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.0,$,"67 Main Street Ventura, CA 93001",34.281505,-119.301697,
1hQUCgEPyYdkLNA80uVKyg,Osito’s Hot Dogs,"['Street Vendors', 'Hot Dogs']",4.5,,"101-149 8th St Oxnard, CA 93030",34.193984692803,-119.177580582819,
9Oen3TH9Gg_MFSF85sgapA,Subway,['Sandwiches'],2.0,$,"1941 N Rose Ave Ste 600 Shopping at the Rose Oxnard, CA 93036",34.2192658978869,-119.159870429965,
SLU-QiH9AKowQEVG3eO9QA,Subway,['Sandwiches'],3.0,$,"2811 Saviers Rd Bldg A CenterPoint Mall Oxnard, CA 93033",34.1739623141052,-119.178103035267,
JF2S_y5dlDoSnkiWKXU3tA,Baja Fresh,"['Mexican', 'Tex-Mex', 'Fast Food']",2.5,$,"1855 E Daily Dr Camarillo, CA 93010",34.2182228314977,-119.045281300531,
_w8URKxPFhVu63SjzCwCSQ,357 Flavors,"['Food Stands', 'Specialty Food', 'Organic Stores']",5.0,,"115 Dawson Dr Camarillo, CA 93012",34.214921,-119.034392,
qAvjnEO35kJcr5t6LtZ2UQ,Panda Express,"['Chinese', 'Fast Food']",1.5,$,"130 23rd Ave. Building 2 Port Hueneme Naval Base Port Hueneme, CA 93043",34.16701064087027,-119.1966796,
XUi7Ju--nvw0i-FJm5ZD9Q,Subway,['Sandwiches'],2.0,$,"133 N Ventura Rd Port Hueneme, CA 93041",34.1481586823384,-119.1958894,
4g3JoK-gjnnDX1LASbQjzg,Tacos and Salsa,"['Tacos', 'Food Trucks', 'Desserts']",4.0,,"605 S Mills Rd Ventura, CA 93003",34.26491868137383,-119.2465458378836,
OnovgZqlUSP4atR7YoZt_w,It's Greek To Me,['Greek'],3.5,,"2661 Saviers Rd Ste E Oxnard, CA 93033",34.1751547,-119.1777649,
A5XKjNzsWg6_N2IKhyyPhg,Roger's Cafe,"['Sports Bars', 'Mexican']",3.5,$,"1026 Mountain View Ave Oxnard, CA 93030",34.19305,-119.16792,
gEE_ZlT4ckkrwY-2y820-g,Michelaguas El Jefe,"['Juice Bars & Smoothies', 'Waffles']",5.0,,"2950 Johnson Dr Ste 132 Ventura, CA 93003",34.24804115769543,-119.19486270244299,
i4eVv1sWcN9L5egSbeBrcg,Jinkys Cafe,['Cafes'],3.0,,"255 Arneill Rd Camarillo, CA 93010",34.219154,-119.03959,
y_YvHiD8jWX9lvQOBMrmDw,Big Boi's Mexican Food,['Mexican'],0.0,,"608 Hueneme Rd Port Hueneme, CA 93041",34.1475328803062,-119.192081317306,
rafsTRVMUSbCKbXP1XD9tQ,Casa Lopez Mexican Restaurant,['Mexican'],2.0,$$,"325 S A St Oxnard, CA 93030",34.19988,-119.17891,
XGawx_8vOTP34Fc0FYsigQ,Subway,"['Fast Food', 'Sandwiches']",2.5,$,"311 Main Rd Point Mugu, CA 93041",34.1510222746998,-119.194107055664,
ys2XCyhapUv2SlvzhhT_9w,Villa Pizza,['Pizza'],2.5,$,"740 Ventura Blvd Camarillo, CA 93010",34.215722,-119.062295,
OeDyMjvlcWeAF104b2v9aA,E Doggs' & Snacks,"['Burgers', 'Hot Dogs', 'Fast Food']",0.0,,"3520 Las Tunas Pl Oxnard, CA 93033",34.16718,-119.16924,
nzwY0D7P0VYoj_Z_EpIOqA,8 Regiones,['Mexican'],0.0,,"633 W Hueneme Rd Oxnard, CA 93033",34.14803451788911,-119.18464791029692,
u_WKKGpJx2LXc8AbigJEiQ,Jamba,"['Juice Bars & Smoothies', 'Acai Bowls', 'Sandwiches']",3.5,,"1025 Broadbeck Ln Ste G Thousand Oaks, CA 91320",34.19242137987666,-118.93718494113922,
3Bh2R8rA0sWK1rNe4A0Fiw,La Botana Restaurant,['Mexican'],4.0,$,"506 Cooper Rd Oxnard, CA 93030",34.2042694,-119.1734924,
